Id	Name	2011	|2011|	2012	|2012|	2013	|2013|	2014	|2014|	2015	|2015|	2016	|2016|	2017	|2017|	2018	|2018|	2019	|2019|	2020	|2020|	Q1	PI	D1	V2	|V2|
194	Правительство Хабаровского края	2153658	19	-1	0	2036194	47	1847992	153	1736392	309	1586565.0	306	1724465	251	-1	0	-1	0	-1	0	4,51	53	-19	1,5	641
195	Правительство Ямало-Ненецкого АО	-1	0	2063155.0	864	2588452.0	1362	2615795	1437	2523206.0	1460	2534575	1359	2447989.0	636	2848080.5	716	3064743	699	3254481	99	7,52	55	57	1,3	5175
197	Правительство Белгородской области	414010.0	116	568994.5	290	534298	663	580558	803	570128.0	892	605652	873	619704	57	611304	2345	700346.5	1504	765021	2027	1,77	73	84	1,6	4249
200	Правительство Брянской области	407200.5	242	510976	183	648542.0	208	689232.5	212	680489.0	208	657415	227	1336369	35	1428600.0	38	1931227.0	52	999929	249	2,31	73	145	2,0	834
201	Губернатор Владимирской области	-1	0	353618	7	-1	0	-1	0	-1	0	-1	0	2508832.5	12	-1	0	-1	0	-1	0	6,55	37	609	-2,0	1
202	Правительство Владимирской области	861537.0	112	922242.5	110	975920	125	1024735	87	1005876	81	1131270.5	72	1078043.0	124	1096365.5	110	1263769.0	114	1231076.5	132	2,84	73	42	1,27	630
203	Губернатор Волгоградской области	-1	0	2288055.0	8	1077871.5	68	897542	63	891404.0	62	1871278	59	-1	0	-1	0	3197343.0	44	3414837.5	36	7,89	55	49	1,3	167
204	Правительство Волгоградской области	465042.0	102	704292.5	148	765611	155	634274.0	1942	626551.5	1556	1102648.0	114	2447613.0	66	2534743	69	1881689	87	1416018	11	3,27	73	204	0,67	1524
205	Губернатор Вологодской области	876761.5	122	-1	0	934180.0	160	-1	0	-1	0	845210	291	841725.0	294	-1	0	954321	325	-1	0	2,25	70	8	1,0	244
206	Правительство Вологодской области	367720	667	540357.0	372	563513.5	430	664473	539	629023	619	550370.5	290	578468	171	841204	361	935768.5	360	1182503	333	2,73	73	221	1,5	1960
207	Правительство Воронежской области	610735.0	380	684597.5	312	586818	947	591362	887	570327	1055	1252508	239	2051598	67	2782103.0	34	1377005.5	322	1132750.5	482	2,62	73	85	1,17	2204
210	Правительство Ивановской области	981816.0	42	1063840	37	906865	125	892876.0	160	872807.5	154	883673	159	954091.0	114	1018942	115	1129457.0	140	1365520.5	186	3,15	73	39	1,5	715
212	Правительство Иркутской области	550305	67	663590	365	792650.0	462	804150.0	386	667487.0	462	735418.5	244	778455	253	813538	301	873792.0	264	1159237.5	188	2,68	73	110	1,4	1485
213	Губернатор Калининградской области	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	847924.0	188	-1	0	945813.5	210	-1	0	2,23	10	11	-0,6	1
214	Правительство Калининградской области	-1	0	1301659	23	1539098.0	48	988844.0	90	1112584.5	108	811449.0	202	1054606.5	6	800755.5	222	-1	0	-1	0	2,01	43	-38	1,27	164
215	Губернатор Калужской области	1538641	19	1912138	21	1708795.5	22	-1	0	2598564.0	8	2181209	7	-1	0	3699147.5	6	4327437	7	-1	0	10,2	70	181	1,27	48
216	Правительство Калужской области	481595	325	578435.0	912	621686	789	673303.0	574	699983.0	548	764586.5	604	1047164.5	100	1161518	185	1162253	117	1209529	483	2,79	73	151	1,0	2286
219	Глава администрации Липецкой области	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2630443.5	8	4976123.5	6	-1	0	11,73	6	89	4,33	7
220	Правительство Липецкой области	-1	0	506160.0	530	578045	457	621632	453	613828	435	654671.0	416	669562	371	770134	265	802631	223	604124.0	18	1,4	55	19	1,1	2116
222	Правительство Магаданской области	935306	39	766010.5	556	1188524.0	198	1421464.0	134	1657689.5	124	1669112	101	2008677.5	42	2036475.0	64	2228234.0	70	2208016.5	68	5,1	73	136	2,2	538
224	Правительство Новосибирской области	-1	0	2130601	21	1516403	59	1845512	67	1624768.0	72	1643578.5	78	1599254.5	70	1644963.5	92	1334751	143	1693558	115	3,91	55	-20	2,5	445
225	Губернатор Омской области	-1	0	-1	0	-1	0	-1	0	-1	0	405112.0	8	-1	0	379449.0	10	-1	0	-1	0	0,95	7	-6	-0,2	4
226	Правительство Омской области	561685.5	94	660766	145	513904.0	282	651497.0	230	707480.5	200	941782	169	872825.0	154	1691454	55	2745652.0	30	1185997	101	2,74	73	111	1,33	700
228	Правительство Оренбургской области	1098899	23	767407.0	100	731496	215	928887	165	835240.5	348	631908	215	806505	161	964354	153	1002513	231	882777.0	280	2,04	73	-19	1,6	961
229	Губернатор Орловской области	-1	0	-1	0	1271519.5	6	-1	0	-1	0	-1	0	1081872.0	6	-1	0	-1	0	-1	0	2,83	24	-14	1,2	7
230	Правительство Орловской области	-1	0	468261.5	942	731459.0	122	724401	105	602784.0	126	564850.5	378	535243	663	527073	623	593535.0	190	739721	243	1,71	55	57	1,25	1475
231	Губернатор Пензенской области	-1	0	-1	0	975769.5	50	1115531	27	-1	0	-1	0	-1	0	-1	0	1761723.5	38	-1	0	4,15	37	80	0,0	19
232	Правительство Пензенской области	-1	0	885992.5	64	958199	71	1115531	27	1271405.5	30	1533438	33	1529806.5	34	1493353.0	36	1761723.5	38	1615574.5	34	3,73	55	82	2,0	226
234	Правительство Псковской области	386096	355	367262.0	616	541192	279	586224.0	288	536644	291	612643.5	220	562019.5	284	617871	253	823039.0	300	953550.0	348	2,2	73	146	1,33	1749
236	Правительство Саратовской области	-1	0	1833506.0	30	-1	0	3084753.0	6	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	9,38	18	68	-3,84	2
238	Правительство Сахалинской области	-1	0	1952755	111	1892402	135	2251215.0	88	1577471.5	96	2055708.0	74	2092324	97	1696771.5	144	2102751	141	2988484	91	6,9	55	53	1,55	438
240	Правительство Смоленской области	-1	0	813889.0	78	842050.5	76	885793.5	76	1001260	89	929064	81	943667.0	90	1430371	83	1407070	91	1848280.5	90	4,27	55	127	2,08	520
241	Глава администрации Тамбовской области	-1	0	-1	0	-1	0	-1	0	-1	0	2152956	7	2232378	9	-1	0	2949842.5	8	-1	0	6,96	14	37	0,48	10
242	Правительство Тамбовской области	-1	0	653464.0	168	756388.0	140	811367.5	138	800634.0	148	762044	145	765364.0	148	887536.5	144	875004.0	132	1094314	151	2,53	55	67	1,25	907
244	Правительство Тверской области	794135	161	661522	145	887762	297	1190175.0	204	1020516	187	1191218	109	1440707	99	1395847.0	108	1376596.5	78	1430597.0	104	3,3	73	80	1,0	673
246	Правительство Томской области	-1	0	553073.0	206	1093298	203	1385154.0	162	1424177	149	1283126	199	1932666	41	2068157	41	5040901.5	12	2272630.0	40	5,25	55	310	1,18	564
249	Губернатор Тюменской области	534615.5	12	1012794.5	10	1232129.5	22	1286580	27	1275317.5	30	1603554	47	3918216.0	34	1533475.0	88	1381163	45	-1	0	3,26	70	158	0,5	65
251	Правительство Тюменской области	617565	163	875222.5	474	1217653.5	842	1291208	223	1376736.5	614	1495746	213	1325080.0	228	1532866.0	570	1306895.0	78	1599244.0	8	3,69	73	158	1,05	1246
253	Правительство Ульяновской области	-1	0	462265.0	182	654578	97	777286	179	659715	183	460614	441	690080	233	758516	231	925454	213	908197.0	246	2,1	55	96	1,75	1124
255	Правительство Челябинской области	1245624	119	1011512	173	1352611	107	1426436.0	148	1513253.0	138	1517508	163	1519003	179	1598724	181	1914003.5	182	2035962	205	4,7	73	63	1,67	1080
257	Правительство Ярославской области	751682.0	168	688725.0	296	690488.0	616	825677	341	865043	309	760571.5	186	1014856	233	1039589.0	252	1086229.0	290	-1	0	2,56	70	44	0,9	1525
260	Губернатор Еврейской автономной области	-1	0	-1	0	-1	0	3192273.5	6	-1	0	-1	0	-1	0	-1	0	-1	0	1923238	99	4,44	31	-39	0,33	7
261	Правительство Еврейской автономной области	-1	0	472336	423	751979.5	170	777314.0	186	1161525.0	44	691699	81	931065.5	42	867492.5	116	877860.5	120	960098	147	2,22	55	103	1,7	537
262	Губернатор Ханты-Мансийского автономного округа - Югры	-1	0	-1	0	-1	0	-1	0	2363446	95	2471493	11	-1	0	-1	0	-1	0	-1	0	6,67	2	4	0,05	26
263	Правительство Ханты-мансийского автономного округа - Югры	2132060.5	154	2354857.0	154	2378032.5	156	2370067	143	2303389	149	2347529.0	162	2328406	187	2533995	175	2781205.0	170	2809211	151	6,49	73	31	1,09	1151
264	Губернатор Чукотского автономного округа	-1	0	-1	0	-1	0	-1	0	-1	0	3969648.5	8	4407736.5	10	4887252.0	8	-1	0	1927202	33	4,45	16	-51	0,0	19
265	Правительство Чукотского автономного округа	2100888.0	12	2150248	15	2178966	15	3040376	19	2832738.0	22	-1	0	-1	0	-1	0	-1	0	4754385	9	10,98	73	126	1,0	45
266	ОФМС России по республике Алтай	-1	0	437623.5	60	787060.0	16	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2,55	10	79	6,25	16
267	Законодательное собрание Алтайского края	981416.5	92	1046249	73	1002954	65	1332318	71	1467096	75	883984.0	70	985019.0	72	1138880	71	-1	0	-1	0	2,85	60	16	1,67	412
268	УФМС России по Алтайскому краю	371006.0	106	405942	85	701540	103	739264	73	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2,25	31	99	1,09	215
269	Прокуратура Республики Ингушетия	-1	0	-1	0	-1	0	-1	0	-1	0	2012545.5	8	-1	0	2404243.5	10	-1	0	-1	0	6,02	7	19	12,25	4
270	Прокуратура Республики Кабардино-Балкария	1220165	17	1329971	17	1592430.5	16	645016	51	1762029	17	1766447	17	2122068.5	16	1977404.5	14	2523555.5	16	2752088.0	12	6,36	73	125	1,67	123
271	Прокуратура Республики Карелия	1650751	19	1434487.5	22	1947278.5	24	2443216	23	2465098	23	2629637	21	2676306.0	20	2679348	23	3473167	23	-1	0	8,19	70	110	2,3	159
272	Прокуратура Республики Северная Осетия - Алания	1074190	33	1114806	35	1654814.5	16	2106910.0	16	380630	51	1968778	15	1968502	15	2029928.0	14	512913	45	-1	0	1,21	70	-52	1,0	129
273	Прокуратура Республики Хакасия	1150212	15	1111093	15	1525069	13	2208163	15	1919699	15	1854176	15	2130588.0	14	2646243	11	2958264	15	3312887	13	7,65	73	188	2,6	103
274	Прокуратура Хабаровского края	1353323.0	34	1439693.0	34	1694784	33	2411166.0	34	2239638.5	40	2110215.0	32	2261220	31	2523169	31	3021163	31	-1	0	7,12	70	123	2,19	204
275	Прокуратура Оренбургской области	759791	185	755475.0	188	1016445	181	1658501	51	1422367	53	1443293	47	1469501	51	-1	0	2047133	49	-1	0	4,83	70	169	1,45	489
276	Прокуратура Рязанской области	813128.5	32	786935	29	988488.0	34	1514703.0	34	1274794	33	1368551	67	1381509	33	1375821.0	30	1668529	31	-1	0	3,93	70	105	1,5	233
277	Прокуратура Томской области	1302806	29	1302863.0	30	1638498.0	28	2252357	29	2025070	29	1984595.0	30	2056190.5	60	2219462.0	30	2576995.5	26	-1	0	6,08	70	97	1,83	211
278	Прокуратура Ярославской области	866045.0	28	899477.0	28	1090152.5	28	-1	0	-1	0	1387344	53	1408127.5	28	1707940	21	1857501.0	48	-1	0	4,38	70	114	1,2	121
280	Прокуратура Ханты-Мансийского автономного округа - Югры	1632644	25	1604312	25	-1	0	2790342	23	2520523.0	24	2538640.0	24	2691681.0	24	3042722	23	3763436	21	-1	0	8,87	70	130	1,55	122
281	Прокуратура Ямало-Ненецкого автономного округа	1467831	17	1498641	19	2443445.0	6	3085184	19	2638250	19	2805126.5	18	3231299	17	2802600.0	18	3630324.5	18	-1	0	8,56	70	147	2,55	93
282	УФМС России по г. Москве	354762	1679	385768.5	1870	661647.0	226	640114	195	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,95	31	80	1,09	1550
283	УФМС России по Белгородской области	242383	261	247052	301	658542.0	58	637667	53	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,94	31	163	0,82	322
284	УФМС России по Брянской области	237602	229	260966.5	236	619591.5	34	644119.5	36	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,96	31	171	1,45	213
285	УФМС России по Владимирской области	260740.0	192	271278	193	701567.0	22	738175.5	20	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2,24	31	183	1,36	190
286	УФМС России по Воронежской области	239817.5	268	263292	235	620656	43	624600	43	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,9	31	160	1,18	275
287	УФМС России по Ивановской области	-1	0	289472	125	608536.5	26	631752	25	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,92	18	118	4,65	44
288	УФМС России по Калужской области	238073.5	204	265730.5	214	678680	29	715205.0	20	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2,17	31	200	1,55	203
289	УФМС России по Костромской области	251427.0	144	270057.0	144	591300	27	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,92	23	135	1,55	134
290	УФМС России по Курской области	-1	0	355488.5	56	610286	31	600158.5	38	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,82	18	68	6,2	55
291	УФМС России по Липецкой области	234947.0	150	243875	145	366807	145	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,19	23	56	1,38	200
292	УФМС России по Московской области	364382	309	398717	293	752115.5	156	696994	169	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2,12	31	91	0,91	513
293	УФМС России по Орловской области	242130	117	261757.0	118	755032	13	888716.5	14	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2,7	31	267	1,18	128
294	УФМС России по Рязанской области	266539.0	176	293657	177	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,05	11	10	1,32	154
295	УФМС России по Смоленской области	239901.0	264	266763.5	260	563885	67	647150	35	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,97	31	169	1,09	284
296	УФМС России по Тамбовской области	256188	177	269775	181	575200	31	599553	27	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,82	31	134	1,18	195
297	УФМС России по Тверской области	243509.0	264	282323	259	-1	0	584710	31	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,78	31	140	1,27	224
298	УФМС России по Тульской области	239463	243	270139	253	626926	35	639594.5	32	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,94	31	167	1,45	263
299	УФМС России по Ярославской области	245831.5	196	253063	243	511770	261	644310.5	38	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,96	31	162	2,0	314
300	УФМС России по г. Санкт-Петербургу и Ленинградской области	289859	1349	308102	1527	743210	115	770112.0	116	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2,34	31	165	0,82	1159
301	УФМС России по Республике Карелия	553279.5	24	670100	29	967280	19	933913.5	22	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2,84	31	68	1,82	49
302	УФМС России по Республике Коми	510306	139	542660.0	132	1122704	31	1132160	33	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	3,44	31	121	0,73	173
303	УФМС России по Архангельской области	433998	185	499077.5	190	1062367	37	1068229	33	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	3,25	31	146	1,27	221
305	УФМС России по Мурманской области	711525.0	48	737025.0	48	1284020.0	32	1260240	31	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	3,83	31	77	1,27	103
307	УФМС России по Новгородской области	426031.0	16	286512	155	624800	29	607881	27	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,85	31	42	3,98	62
308	УФМС России по Псковской области	233844	225	255953	219	607287.5	48	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	1,97	23	159	1,55	225
309	ОФМС России по Ненецкому автономному округу	602840.0	20	655027	21	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2,35	11	8	1,09	23
