1995,Белгородская область,1454923.0
1995,Брянская область,1469251.0
1995,Бурятия,1037366.0
1995,Владимирская область,1630514.0
1995,Волгоградская область,2717867.0
1995,Вологодская область,1339926.0
1995,Воронежская область,2494979.0
1995,Дагестан,2200039.0
1995,Еврейская автономная область,209552.0
1995,Забайкальский край,1256389.0
1995,Ивановская область,1260347.0
1995,Ингушетия,263092.0
1995,Иркутская область,2748073.0
1995,Кабардино-Балкария,821149.0
1995,Калининградская область,933735.0
1995,Калмыкия,316633.0
1995,Калужская область,1087278.0
1995,Камчатский край,421582.0
1995,Карачаево-Черкесия,435474.0
1995,Карелия,770690.0
1995,Кемеровская область,3065197.0
1995,Кировская область,1623370.0
1995,Костромская область,794082.0
1995,Краснодарский край,5020837.0
1995,Красноярский край,3113809.0
1995,Крым,
1995,Курганская область,1099645.0
1995,Курская область,1331632.0
1995,Ленинградская область,1682657.0
1995,Липецкая область,1246839.0
1995,Магаданская область,266883.0
1995,Марий Эл,757834.0
1995,Мордовия,954348.0
1995,Москва,9085457.0
1995,Московская область,6671785.0
1995,Мурманская область,1066924.0
1995,Ненецкий автономный округ,44526.0
1995,Нижегородская область,3730590.0
1995,Новгородская область,739368.0
1995,Новосибирская область,2732352.0
1995,Омская область,2168597.0
1995,Оренбургская область,2213038.0
1995,Орловская область,909379.0
1995,Пензенская область,1553563.0
1995,Пермский край,2963942.0
1995,Приморский край,2266303.0
1995,Псковская область,830017.0
1995,Республика Алтай,198542.0
1995,Республика Коми,1156750.0
1995,Республика Тыва,303452.0
1995,Ростовская область,4481882.0
1995,Рязанская область,1330682.0
1995,Самарская область,3300594.0
1995,Санкт-Петербург,4845407.0
1995,Саратовская область,2734819.0
1995,Сахалинская область,659444.0
1995,Свердловская область,4678975.0
1995,Севастополь,
1995,Северная Осетия,670701.0
1995,Смоленская область,1155593.0
1995,Ставропольский край,2663817.0
1995,Тамбовская область,1298622.0
1995,Татарстан,3751808.0
1995,Тверская область,1621424.0
1995,Томская область,1071723.0
1995,Тульская область,1819774.0
1995,Тюменская область,1394906.0
1995,Удмуртия,1617386.0
1995,Ульяновская область,1472730.0
1995,Хабаровский край,1566602.0
1995,Хакасия,571865.0
1995,Ханты-Мансийский автономный округ,1292985.0
1995,Челябинская область,3690940.0
1995,Чечня,1227980.0
1995,Чувашия,1345431.0
1995,Чукотский автономный округ,95769.0
1995,Якутия,1037155.0
1995,Ямало-Ненецкий автономный округ,478033.0
1995,Ярославская область,1452718.0
1996,Адыгея,450358.0
1996,Алтайский край,2688035.0
1996,Амурская область,986417.0
1996,Архангельская область,1432697.0
1996,Астраханская область,1019171.0
1996,Башкортостан,4084473.0
1996,Белгородская область,1467562.0
1996,Брянская область,1466792.0
1996,Бурятия,1033258.0
1996,Владимирская область,1623677.0
1996,Волгоградская область,2738015.0
1996,Вологодская область,1332505.0
1996,Воронежская область,2490675.0
1996,Дагестан,2218427.0
1996,Еврейская автономная область,207190.0
1996,Забайкальский край,1247668.0
1996,Ивановская область,1248793.0
1996,Ингушетия,282342.0
1996,Иркутская область,2727374.0
1996,Кабардино-Балкария,834504.0
1996,Калининградская область,940242.0
1996,Калмыкия,314656.0
1996,Калужская область,1088982.0
1996,Камчатский край,406393.0
1996,Карачаево-Черкесия,437950.0
1996,Карелия,763360.0
1996,Кемеровская область,3047514.0
1996,Кировская область,1609480.0
1996,Костромская область,788538.0
1996,Краснодарский край,5076003.0
1996,Красноярский край,3099424.0
1996,Крым,
1996,Курганская область,1090355.0
1996,Курская область,1325420.0
1996,Ленинградская область,1685480.0
1996,Липецкая область,1246232.0
1996,Магаданская область,240215.0
1996,Марий Эл,756329.0
1996,Мордовия,949061.0
1996,Москва,9246727.0
1996,Московская область,6660192.0
1996,Мурманская область,1037162.0
1996,Ненецкий автономный округ,43367.0
1996,Нижегородская область,3711116.0
1996,Новгородская область,735557.0
1996,Новосибирская область,2732721.0
1996,Омская область,2162178.0
1996,Оренбургская область,2218052.0
1996,Орловская область,905510.0
1996,Пензенская область,1545529.0
1996,Пермский край,2943491.0
1996,Приморский край,2241793.0
1996,Псковская область,826283.0
1996,Республика Алтай,199879.0
1996,Республика Коми,1132650.0
1996,Республика Тыва,305042.0
1996,Ростовская область,4490759.0
1996,Рязанская область,1321534.0
1996,Самарская область,3306798.0
1996,Санкт-Петербург,4820213.0
1996,Саратовская область,2736461.0
1996,Сахалинская область,629939.0
1996,Свердловская область,4660022.0
1996,Севастополь,
1996,Северная Осетия,677237.0
1996,Смоленская область,1150646.0
1996,Ставропольский край,2690808.0
1996,Тамбовская область,1288503.0
